mu,sigma,integral,error
0.801304,0.630859,-0.445568,0.00271802
0.783915,0.628978,-0.445989,0.00141767
0.793546,0.628895,-0.446546,0.00130772
0.806572,0.603927,-0.447421,0.00158716
0.806572,0.603927,-0.447421,0.00158716
0.782651,0.62228,-0.445184,0.00158467
0.788552,0.646908,-0.440085,0.00174802
0.764514,0.66827,-0.434831,0.00224547
0.766648,0.661907,-0.41557,0.00276584
0.745284,0.662909,-0.414412,0.00247155
0.753618,0.643642,-0.430448,0.00191926
0.761504,0.658959,-0.415417,0.00274326
0.783676,0.683207,-0.41089,0.00334775
0.795418,0.673885,-0.414947,0.00469503
0.78435,0.662469,-0.408506,0.00322452
0.78779,0.663658,-0.443992,0.00199118
0.78779,0.663658,-0.443992,0.00199118
0.770305,0.679407,-0.422423,0.00260587
0.770305,0.679407,-0.422423,0.00260587
0.770305,0.679407,-0.422423,0.00260587
0.770305,0.679407,-0.422423,0.00260587
0.772805,0.683359,-0.423182,0.00258679
0.78848,0.686835,-0.434393,0.00231634
0.803447,0.68694,-0.408485,0.00387005
0.805237,0.697654,-0.401674,0.00346461
0.805237,0.697654,-0.401674,0.00346461
0.820886,0.674962,-0.424616,0.00338558
0.820886,0.674962,-0.424616,0.00338558
0.804801,0.676145,-0.422858,0.0025087
0.809727,0.681349,-0.431655,0.00326032
0.809727,0.681349,-0.431655,0.00326032
0.819489,0.700314,-0.414308,0.00410053
0.839899,0.676747,-0.437615,0.00319446
0.839899,0.676747,-0.437615,0.00319446
0.839899,0.676747,-0.437615,0.00319446
0.839899,0.676747,-0.437615,0.00319446
0.852638,0.678785,-0.419478,0.0037114
0.852638,0.678785,-0.419478,0.0037114
0.835691,0.684958,-0.420274,0.00277
0.856054,0.664763,-0.416706,0.00453463
0.835048,0.66945,-0.425452,0.00292795
0.824268,0.650482,-0.430587,0.00259145
0.821602,0.63927,-0.432474,0.00261164
0.802495,0.618771,-0.430214,0.00522934
0.792667,0.628321,-0.427731,0.00252009
0.787632,0.642188,-0.42676,0.0022688
0.787632,0.642188,-0.42676,0.0022688
0.803896,0.623231,-0.43937,0.00144973
0.800038,0.643303,-0.438668,0.00261626
0.81084,0.661102,-0.427971,0.00302211
0.793921,0.656456,-0.450801,0.00170073
0.793921,0.656456,-0.450801,0.00170073
0.795281,0.651674,-0.44724,0.00157329
0.779423,0.641503,-0.448781,0.00156883
0.781685,0.622319,-0.447572,0.00128624
0.781685,0.622319,-0.447572,0.00128624
0.759885,0.626744,-0.437822,0.00147266
0.759885,0.626744,-0.437822,0.00147266
0.764755,0.640589,-0.431787,0.00147497
0.759952,0.649635,-0.430959,0.00193201
0.769634,0.646895,-0.434796,0.00210396
0.756681,0.628667,-0.43285,0.00131964
0.735441,0.65025,-0.420551,0.00232408
0.740664,0.626859,-0.426504,0.00151696
0.73808,0.630948,-0.434737,0.00167455
0.73808,0.630948,-0.434737,0.00167455
0.73808,0.630948,-0.434737,0.00167455
0.73808,0.630948,-0.434737,0.00167455
0.714971,0.606144,-0.427519,0.00195852
0.714971,0.606144,-0.427519,0.00195852
0.714971,0.606144,-0.427519,0.00195852
0.714971,0.606144,-0.427519,0.00195852
0.714971,0.606144,-0.427519,0.00195852
0.714971,0.606144,-0.427519,0.00195852
0.718352,0.609665,-0.422762,0.00195336
0.734749,0.612229,-0.424253,0.00166032
0.726159,0.61461,-0.425611,0.00184942
0.714483,0.6105,-0.425042,0.00196911
0.727607,0.590056,-0.417335,0.00185741
0.724485,0.60713,-0.41027,0.00182913
0.73398,0.603081,-0.434693,0.00167614
0.73398,0.603081,-0.434693,0.00167614
0.752108,0.609882,-0.441785,0.00153478
0.752108,0.609882,-0.441785,0.00153478
0.758119,0.587671,-0.428604,0.00179996
0.760771,0.564184,-0.416473,0.00206225
0.743613,0.569201,-0.41624,0.00221496
0.755488,0.545475,-0.402346,0.00256094
0.770072,0.559724,-0.421932,0.0021912
0.770072,0.559724,-0.421932,0.0021912
0.748841,0.573483,-0.420761,0.00230696
0.756793,0.550763,-0.409101,0.00262394
0.756793,0.550763,-0.409101,0.00262394
0.756793,0.550763,-0.409101,0.00262394
0.749306,0.539892,-0.398855,0.0031837
0.747813,0.551228,-0.414798,0.00224863
0.728843,0.573131,-0.413686,0.00206111
0.734801,0.589985,-0.431084,0.0019831
0.734175,0.570452,-0.421403,0.00210275
0.734175,0.570452,-0.421403,0.00210275
0.749936,0.557871,-0.416577,0.00222818
0.772327,0.558494,-0.410317,0.00185352
0.772327,0.558494,-0.410317,0.00185352
0.779367,0.566306,-0.430902,0.0020482
0.781105,0.577817,-0.432116,0.00167004
0.784426,0.602086,-0.442829,0.00133086
0.802272,0.600022,-0.441313,0.00153232
0.818133,0.579454,-0.442885,0.00172767
0.818133,0.579454,-0.442885,0.00172767
0.810231,0.604121,-0.453865,0.0013205
0.827067,0.589623,-0.436993,0.00201338
0.836623,0.594543,-0.439866,0.00160871
0.817402,0.583235,-0.443241,0.00171159
0.817402,0.583235,-0.443241,0.00171159
0.817402,0.583235,-0.443241,0.00171159
0.814606,0.572399,-0.436198,0.00216674
0.827907,0.559154,-0.421546,0.00223655
0.827907,0.559154,-0.421546,0.00223655
0.839028,0.583907,-0.431624,0.00186733
0.845972,0.59454,-0.446026,0.00213303
0.829343,0.583807,-0.447083,0.00184084
0.839398,0.607202,-0.441408,0.00210106
0.815332,0.608726,-0.442305,0.00161319
0.83497,0.589424,-0.439197,0.00158933
0.83145,0.609332,-0.43517,0.00340587
0.82663,0.597304,-0.45331,0.00128128
0.804642,0.586368,-0.433831,0.0016218
0.824523,0.58694,-0.437115,0.00235665
0.807861,0.591661,-0.440432,0.00174861
0.831179,0.60246,-0.440124,0.00170398
0.848384,0.594593,-0.446127,0.00169492
0.848384,0.594593,-0.446127,0.00169492
0.82728,0.600286,-0.449907,0.0015303
0.824761,0.610319,-0.455898,0.00142539
0.824761,0.610319,-0.455898,0.00142539
0.824761,0.610319,-0.455898,0.00142539
0.830001,0.622734,-0.438093,0.00264487
0.810273,0.63463,-0.441756,0.00198674
0.83163,0.630589,-0.44081,0.00210029
0.822617,0.622516,-0.446192,0.00166345
0.826986,0.603892,-0.450592,0.00157769
0.827887,0.624891,-0.446907,0.00209296
0.827887,0.624891,-0.446907,0.00209296
0.841129,0.627765,-0.436941,0.00211994
0.836342,0.63113,-0.4475,0.00213163
0.818511,0.609347,-0.441172,0.00191993
0.795432,0.588241,-0.443862,0.00167411
0.795432,0.588241,-0.443862,0.00167411
0.795432,0.588241,-0.443862,0.00167411
0.795432,0.588241,-0.443862,0.00167411
0.795432,0.588241,-0.443862,0.00167411
0.798948,0.592372,-0.441196,0.00174274
0.805931,0.586099,-0.448002,0.00160873
0.805931,0.586099,-0.448002,0.00160873
0.827253,0.599973,-0.44085,0.00145935
0.805744,0.605445,-0.443471,0.0016854
0.7953,0.595338,-0.431992,0.00168367
0.78027,0.588347,-0.434703,0.00163077
0.790688,0.596552,-0.44145,0.00119199
0.803833,0.601027,-0.440801,0.00177927
0.811392,0.597225,-0.447276,0.00144073
0.811392,0.597225,-0.447276,0.00144073
0.800671,0.622122,-0.44764,0.00155431
0.783596,0.619924,-0.440188,0.00158177
0.77082,0.614095,-0.438772,0.00154929
0.77082,0.614095,-0.438772,0.00154929
0.779388,0.633717,-0.441172,0.00137694
0.795614,0.63662,-0.440843,0.00179748
0.795614,0.63662,-0.440843,0.00179748
0.783136,0.621319,-0.447779,0.00159917
0.791728,0.644068,-0.443981,0.00162243
0.803467,0.646556,-0.436307,0.00211877
0.802319,0.632715,-0.436574,0.00216136
0.82607,0.622146,-0.434427,0.00200961
0.81981,0.624199,-0.427133,0.00252636
0.802963,0.630707,-0.441896,0.00175252
0.789865,0.639548,-0.452094,0.00144104
0.814405,0.631667,-0.439168,0.00225282
0.814405,0.631667,-0.439168,0.00225282
0.800106,0.623093,-0.447905,0.00154262
0.800106,0.623093,-0.447905,0.00154262
0.800106,0.623093,-0.447905,0.00154262
0.795662,0.647029,-0.437186,0.00256347
0.783812,0.668905,-0.437247,0.00188731
0.783812,0.668905,-0.437247,0.00188731
0.781109,0.663746,-0.433001,0.00257108
0.774552,0.662885,-0.433953,0.00207261
0.76774,0.649376,-0.43803,0.00198078
0.759419,0.652783,-0.429769,0.00188767
0.768825,0.672049,-0.422202,0.00255993
0.768825,0.672049,-0.422202,0.00255993
0.78758,0.662807,-0.432139,0.00219392
0.777783,0.640006,-0.443813,0.00147599
0.7667,0.642475,-0.442468,0.00168355
0.784536,0.62196,-0.44752,0.00123567
0.793443,0.60329,-0.446,0.00136425
0.774563,0.621563,-0.440681,0.00141695
0.793735,0.608797,-0.442791,0.00155506
0.773275,0.607469,-0.44709,0.0015378
0.755456,0.6296,-0.433543,0.00152462
0.755456,0.6296,-0.433543,0.00152462
0.749818,0.637115,-0.418312,0.00232625
0.760158,0.627672,-0.429149,0.00209518
0.781318,0.6072,-0.442099,0.00151729
0.803718,0.606772,-0.449766,0.00168335
0.809019,0.610659,-0.451816,0.00126638
0.809019,0.610659,-0.451816,0.00126638
0.809019,0.610659,-0.451816,0.00126638
0.824574,0.617442,-0.450738,0.00217165
0.824574,0.617442,-0.450738,0.00217165
0.824574,0.617442,-0.450738,0.00217165
0.810708,0.625873,-0.445324,0.00256372
0.791058,0.618759,-0.448623,0.00174117
0.781995,0.597287,-0.430832,0.0014309
0.760506,0.614248,-0.422072,0.00147002
0.747661,0.629023,-0.434517,0.0014684
0.739979,0.609575,-0.433391,0.00159635
0.729426,0.633427,-0.412032,0.00184734
0.743219,0.610556,-0.434092,0.00175588
0.755538,0.60284,-0.434487,0.00150053
0.757497,0.612913,-0.430721,0.00154795
0.764371,0.612108,-0.438354,0.00164223
0.760249,0.612353,-0.44197,0.00148884
0.760249,0.612353,-0.44197,0.00148884
0.785114,0.635235,-0.428173,0.0024705
0.803196,0.659109,-0.423935,0.00331624
0.783006,0.646409,-0.442277,0.0019966
0.783006,0.646409,-0.442277,0.0019966
0.783006,0.646409,-0.442277,0.0019966
0.78163,0.626503,-0.438529,0.00188276
0.804521,0.626652,-0.441998,0.00279411
0.804521,0.626652,-0.441998,0.00279411
0.828439,0.605305,-0.447758,0.0015552
0.8185,0.60481,-0.452356,0.00144861
0.831331,0.62495,-0.443424,0.00157852
0.831331,0.62495,-0.443424,0.00157852
0.82522,0.630169,-0.439219,0.00162371
0.823476,0.608248,-0.442963,0.00175895
0.820898,0.612153,-0.440569,0.00228544
0.828236,0.599646,-0.448732,0.00161943
0.828086,0.613954,-0.444223,0.00198894
0.848851,0.631411,-0.444136,0.00271059
0.848851,0.631411,-0.444136,0.00271059
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.868554,0.611722,-0.445232,0.00206168
0.877128,0.621288,-0.42903,0.00318472
0.872768,0.637882,-0.418269,0.00402751
0.872768,0.637882,-0.418269,0.00402751
0.89259,0.613027,-0.422534,0.00303014
0.891546,0.598554,-0.426848,0.00239817
0.901241,0.581762,-0.417424,0.0029183
0.918897,0.580203,-0.398599,0.00304141
0.918004,0.565484,-0.380874,0.00318244
0.901165,0.541163,-0.367714,0.0027431
0.901165,0.541163,-0.367714,0.0027431
0.914118,0.534048,-0.343265,0.00348418
0.890009,0.543237,-0.386515,0.00306878
0.890009,0.543237,-0.386515,0.00306878
0.870332,0.540202,-0.369778,0.0031343
0.876158,0.553842,-0.419307,0.00260325
0.86432,0.556399,-0.409616,0.00247405
0.888644,0.554112,-0.389849,0.00276434
0.888678,0.564306,-0.419595,0.00263529
0.888678,0.564306,-0.419595,0.00263529
0.875626,0.584967,-0.41651,0.00195329
0.887659,0.603896,-0.420334,0.00214187
0.873165,0.598378,-0.432727,0.00222711
0.873165,0.598378,-0.432727,0.00222711
0.873165,0.598378,-0.432727,0.00222711
0.863009,0.603806,-0.435398,0.00187326
0.863009,0.603806,-0.435398,0.00187326
0.870416,0.584883,-0.429779,0.00229893
0.85324,0.568457,-0.42542,0.00220833
0.846593,0.590818,-0.438373,0.0016629
0.827041,0.60601,-0.438029,0.0020462
0.816045,0.612578,-0.449124,0.00164353
0.816045,0.612578,-0.449124,0.00164353
0.808706,0.593642,-0.446323,0.00153135
0.785849,0.57022,-0.431398,0.00192756
0.790749,0.57794,-0.431654,0.0020191
0.765932,0.593599,-0.443847,0.00165725
0.77008,0.611639,-0.446283,0.00152589
0.775095,0.628041,-0.444166,0.00138355
0.79938,0.62157,-0.443707,0.00124271
0.790443,0.619247,-0.445243,0.0020845
0.790443,0.619247,-0.445243,0.0020845
0.771637,0.604116,-0.44675,0.0014234
0.763533,0.625473,-0.443091,0.00137554
0.744329,0.631875,-0.439753,0.0015242
0.744329,0.631875,-0.439753,0.0015242
0.726994,0.621465,-0.422523,0.00205613
0.714844,0.614034,-0.424484,0.00195578
0.714844,0.614034,-0.424484,0.00195578
0.714844,0.614034,-0.424484,0.00195578
0.704302,0.615727,-0.407389,0.00229278
0.704302,0.615727,-0.407389,0.00229278
0.716391,0.590901,-0.411032,0.00210954
0.737326,0.605099,-0.424998,0.00146671
0.732045,0.611008,-0.422852,0.00172836
0.733671,0.606545,-0.431234,0.00167388
0.747881,0.598367,-0.437888,0.00152444
0.747881,0.598367,-0.437888,0.00152444
0.747881,0.598367,-0.437888,0.00152444
0.747881,0.598367,-0.437888,0.00152444
0.747881,0.598367,-0.437888,0.00152444
0.747881,0.598367,-0.437888,0.00152444
0.764415,0.600553,-0.434396,0.00116111
0.765596,0.58387,-0.428688,0.00162138
0.751076,0.572365,-0.42067,0.00187962
0.751076,0.572365,-0.42067,0.00187962
0.770973,0.59003,-0.433006,0.00147853
0.783822,0.583117,-0.427785,0.00158675
0.774786,0.574658,-0.429864,0.00177493
0.774786,0.574658,-0.429864,0.00177493
0.772525,0.575557,-0.432327,0.00176872
0.791295,0.570912,-0.434873,0.00199919
0.791295,0.570912,-0.434873,0.00199919
0.77368,0.581916,-0.435447,0.00150106
0.797975,0.595549,-0.447825,0.00125214
0.822753,0.572063,-0.424516,0.00183049
0.802179,0.57778,-0.435228,0.00173898
0.787779,0.570905,-0.434216,0.00217211
0.773985,0.576204,-0.431634,0.00170961
0.750469,0.57361,-0.42114,0.00202434
0.745272,0.581624,-0.420546,0.00177303
0.743195,0.591157,-0.427926,0.00172275
0.747898,0.598775,-0.429608,0.00197582
0.76423,0.61909,-0.437858,0.00140461
0.76093,0.613825,-0.432824,0.00135007
0.745519,0.591359,-0.42851,0.00176228
0.73028,0.615649,-0.424277,0.00183588
0.73028,0.615649,-0.424277,0.00183588
0.723806,0.599317,-0.419647,0.00165896
0.723806,0.599317,-0.419647,0.00165896
0.746766,0.575785,-0.422571,0.0016591
0.726363,0.592692,-0.422673,0.00217258
0.745157,0.615659,-0.429297,0.00165765
0.741703,0.633887,-0.424986,0.00200735
0.741703,0.633887,-0.424986,0.00200735
0.739291,0.611291,-0.4275,0.00206151
0.717198,0.598211,-0.415523,0.00183656
0.717198,0.598211,-0.415523,0.00183656
0.72991,0.573249,-0.404706,0.00224478
0.72991,0.573249,-0.404706,0.00224478
0.738912,0.584932,-0.414547,0.00203494
0.75919,0.580784,-0.429252,0.00166177
0.761833,0.57142,-0.422878,0.00175721
0.755636,0.57186,-0.428694,0.00201345
0.755636,0.57186,-0.428694,0.00201345
0.755636,0.57186,-0.428694,0.00201345
0.755636,0.57186,-0.428694,0.00201345
0.755636,0.57186,-0.428694,0.00201345
0.773755,0.579908,-0.44263,0.00181215
0.760781,0.590105,-0.442818,0.00147189
0.760781,0.590105,-0.442818,0.00147189
0.773253,0.601723,-0.439822,0.00153353
0.767586,0.624348,-0.438328,0.00174489
0.76534,0.628096,-0.435566,0.00144904
0.779671,0.642124,-0.440462,0.00152273
0.778409,0.630892,-0.444312,0.00158337
0.801611,0.632399,-0.44992,0.00144437
0.794524,0.62598,-0.448317,0.00220415
0.817313,0.633849,-0.448781,0.00182442
0.817313,0.633849,-0.448781,0.00182442
0.817313,0.633849,-0.448781,0.00182442
0.830468,0.651658,-0.434824,0.00272945
0.830468,0.651658,-0.434824,0.00272945
0.830468,0.651658,-0.434824,0.00272945
0.845182,0.654328,-0.443627,0.00273964
0.845182,0.654328,-0.443627,0.00273964
0.83495,0.6354,-0.428175,0.00466533
0.810006,0.63619,-0.43633,0.00173646
0.788052,0.631071,-0.44312,0.00144663
0.784664,0.646334,-0.449287,0.00183879
0.793248,0.638106,-0.446477,0.00168744
0.793248,0.638106,-0.446477,0.00168744
0.793248,0.638106,-0.446477,0.00168744
0.809236,0.655595,-0.448323,0.00159891
0.809236,0.655595,-0.448323,0.00159891
0.809236,0.655595,-0.448323,0.00159891
0.809729,0.672242,-0.422823,0.00257606
0.790629,0.651741,-0.418243,0.00351475
0.773809,0.643407,-0.436315,0.00146444
0.793521,0.638975,-0.451519,0.00157203
0.793521,0.638975,-0.451519,0.00157203
0.793521,0.638975,-0.451519,0.00157203
0.788559,0.652562,-0.437532,0.00193213
0.788335,0.637533,-0.44784,0.00139006
0.777118,0.621645,-0.443343,0.00166015
0.773199,0.600275,-0.440961,0.00138954
0.774811,0.579822,-0.432927,0.00148233
0.774811,0.579822,-0.432927,0.00148233
0.7865,0.560741,-0.426077,0.00206446
0.787163,0.579616,-0.430413,0.00184024
0.775937,0.5651,-0.427976,0.0020199
0.762262,0.578405,-0.434659,0.00180574
0.762262,0.578405,-0.434659,0.00180574
0.781821,0.582334,-0.435683,0.00185613
0.781821,0.582334,-0.435683,0.00185613
0.804489,0.588144,-0.447042,0.00181521
0.812664,0.600346,-0.446818,0.00137504
0.804691,0.620487,-0.430565,0.00213627
0.814831,0.622404,-0.452909,0.00120042
0.817631,0.643217,-0.448675,0.00179169
0.817631,0.643217,-0.448675,0.00179169
0.813877,0.665025,-0.438859,0.00204236
0.818816,0.658624,-0.422846,0.00345325
0.820954,0.670877,-0.409177,0.00360575
0.839092,0.664988,-0.419594,0.00339541
0.855729,0.641658,-0.419343,0.00362231
0.855301,0.644172,-0.415714,0.00382538
0.878525,0.638522,-0.442894,0.00239299
0.878525,0.638522,-0.442894,0.00239299
0.899308,0.648754,-0.43339,0.00288478
0.899308,0.648754,-0.43339,0.00288478
0.899308,0.648754,-0.43339,0.00288478
0.899308,0.648754,-0.43339,0.00288478
0.879527,0.626776,-0.425789,0.00231413
0.859019,0.620176,-0.435696,0.00243644
0.837706,0.644664,-0.438003,0.0024943
0.82493,0.641679,-0.442516,0.0025002
0.839432,0.637826,-0.439937,0.00227498
0.836353,0.620038,-0.438048,0.00226404
0.811628,0.642272,-0.443054,0.00208649
0.811628,0.642272,-0.443054,0.00208649
0.802975,0.628479,-0.44559,0.00234741
0.784451,0.61279,-0.445465,0.00130352
0.76105,0.626934,-0.429923,0.00157072
0.782757,0.605553,-0.447817,0.00129976
0.782757,0.605553,-0.447817,0.00129976
0.782045,0.621474,-0.445364,0.00153736
0.801821,0.645839,-0.442836,0.00264963
0.794606,0.626278,-0.436152,0.00250795
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.790303,0.610914,-0.451566,0.00119531
0.813633,0.634743,-0.447143,0.00168911
0.831852,0.629307,-0.449502,0.00189439
0.831852,0.629307,-0.449502,0.00189439
0.831852,0.629307,-0.449502,0.00189439
0.81252,0.616278,-0.439383,0.00161658
0.799387,0.624659,-0.441335,0.00163692
0.793235,0.642364,-0.446414,0.00165074
0.793235,0.642364,-0.446414,0.00165074
0.791629,0.623615,-0.450158,0.00150976
0.775016,0.599827,-0.438097,0.0014494
0.762592,0.598157,-0.436285,0.0016683
0.755671,0.609742,-0.438156,0.00140715
0.760291,0.632564,-0.442066,0.00152585
0.760291,0.632564,-0.442066,0.00152585
0.760291,0.632564,-0.442066,0.00152585
0.776424,0.637346,-0.442162,0.0014718
0.797583,0.661834,-0.439757,0.00215926
0.81723,0.650127,-0.442416,0.00237689
0.802197,0.670632,-0.415986,0.00268172
0.803865,0.662552,-0.438361,0.00198707
0.815261,0.672496,-0.429095,0.00257047
0.833618,0.686562,-0.418991,0.00346332
0.833618,0.686562,-0.418991,0.00346332
0.833618,0.686562,-0.418991,0.00346332
0.833618,0.686562,-0.418991,0.00346332
0.81457,0.69464,-0.415396,0.00383374
0.81457,0.69464,-0.415396,0.00383374
0.81457,0.69464,-0.415396,0.00383374
0.81457,0.69464,-0.415396,0.00383374
0.792095,0.676691,-0.439549,0.00264289
0.792095,0.676691,-0.439549,0.00264289
0.789086,0.659877,-0.437187,0.00220891
0.796778,0.682568,-0.410807,0.00292018
0.782208,0.697019,-0.41388,0.00411691
0.758287,0.710256,-0.395607,0.00381148
0.758287,0.710256,-0.395607,0.00381148
0.758287,0.710256,-0.395607,0.00381148
0.760405,0.696174,-0.382699,0.00419749
0.740792,0.690417,-0.410055,0.00300495
0.721539,0.68677,-0.415691,0.00231894
0.721539,0.68677,-0.415691,0.00231894
0.721539,0.68677,-0.415691,0.00231894
0.721539,0.68677,-0.415691,0.00231894
0.721539,0.68677,-0.415691,0.00231894
0.721539,0.68677,-0.415691,0.00231894
0.737824,0.667877,-0.413678,0.00181972
0.718407,0.678584,-0.395251,0.00324304
0.718161,0.68549,-0.409324,0.00257072
0.709668,0.69614,-0.400386,0.00277926
0.692021,0.686869,-0.383961,0.00253728
0.687728,0.6896,-0.386825,0.00253987
0.687728,0.6896,-0.386825,0.00253987
0.687728,0.6896,-0.386825,0.00253987
0.699114,0.702313,-0.396691,0.0024502
0.699114,0.702313,-0.396691,0.0024502
0.699114,0.702313,-0.396691,0.0024502
0.699114,0.702313,-0.396691,0.0024502
0.699114,0.702313,-0.396691,0.0024502
0.717642,0.680908,-0.389831,0.00411258
0.709726,0.670232,-0.408473,0.00232102
0.724003,0.655753,-0.413558,0.00334697
0.7477,0.652808,-0.423522,0.00264352
0.740824,0.665786,-0.421043,0.00299103
0.740824,0.665786,-0.421043,0.00299103
0.740824,0.665786,-0.421043,0.00299103
0.746437,0.651376,-0.421428,0.00195866
0.741463,0.66333,-0.42093,0.00271498
0.75901,0.671955,-0.411392,0.00327156
0.735957,0.64772,-0.413962,0.00280691
0.758754,0.6502,-0.437461,0.00193869
0.758754,0.6502,-0.437461,0.00193869
0.759204,0.642347,-0.427366,0.00205318
0.775304,0.619582,-0.423217,0.00198519
0.77782,0.621448,-0.439016,0.00182356
0.783632,0.60863,-0.443199,0.00160076
0.783632,0.60863,-0.443199,0.00160076
0.764134,0.614019,-0.440278,0.00142321
0.764868,0.613547,-0.44402,0.00150932
0.764868,0.613547,-0.44402,0.00150932
0.776631,0.636136,-0.442479,0.00169402
0.776631,0.636136,-0.442479,0.00169402
0.776631,0.636136,-0.442479,0.00169402
0.786795,0.634725,-0.430906,0.00194865
0.804922,0.616666,-0.445606,0.00157657
0.8297,0.613988,-0.446889,0.00208398
0.850631,0.594425,-0.444132,0.00167709
